location,year_month,public,total,total_sex_male,total_sex_female,total_age_0_19,total_age_20_39,total_age_40_59,total_age_60_max,total_sex_male_age_0_19,total_sex_male_age_20_39,total_sex_male_age_40_59,total_sex_male_age_60_max,total_sex_female_age_0_19,total_sex_female_age_20_39,total_sex_female_age_40_59,total_sex_female_age_60_max
Mexico,Jun 2018,Y,646,516,130,98,318,161,64,64,264,126,57,34,54,35,7
Mexico,Jul 2018,Y,587,472,113,81,304,143,50,49,251,121,45,32,53,22,5
Mexico,Aug 2018,Y,593,485,107,85,288,167,45,58,232,148,40,27,56,19,5
Mexico,Sep 2018,Y,526,430,96,75,277,120,48,48,229,104,43,27,48,16,5
Mexico,Oct 2018,Y,569,447,122,89,276,146,50,58,220,117,44,31,56,29,6
Mexico,Nov 2018,Y,522,421,101,83,264,120,47,56,214,104,41,27,50,16,6
Mexico,Dec 2018,Y,528,446,82,87,249,146,38,56,218,133,32,31,31,13,6
Mexico,Jan 2019,Y,521,429,92,77,257,126,56,48,222,108,46,29,35,18,10
Mexico,Feb 2019,Y,475,392,83,88,245,100,37,61,206,86,34,27,39,14,3
Mexico,Mar 2019,Y,576,449,127,92,290,125,62,54,229,102,57,38,61,23,5
Mexico,Apr 2019,Y,609,506,103,75,328,144,58,51,269,132,50,24,59,12,8
Mexico,May 2019,Y,653,544,109,82,343,163,60,62,288,132,58,20,55,31,2
Mexico,Jun 2019,Y,618,502,115,97,304,151,60,66,256,122,53,31,48,29,7
Mexico,Jul 2019,Y,613,496,117,81,314,160,55,54,270,125,46,27,44,35,9
Mexico,Aug 2019,Y,675,565,109,81,367,168,52,55,310,144,49,26,56,24,3
Mexico,Sep 2019,Y,633,493,138,97,319,162,49,64,243,137,43,33,75,24,6
Mexico,Oct 2019,Y,604,494,110,85,311,157,49,60,256,132,44,25,55,25,5
Mexico,Nov 2019,Y,626,523,103,96,319,155,51,60,276,133,49,36,43,22,2
Mexico,Dec 2019,Y,620,513,107,77,344,139,53,60,285,116,45,17,59,23,8
Mexico,Jan 2020,Y,612,506,106,98,300,151,59,64,257,131,51,34,43,20,8
Mexico,Feb 2020,Y,554,452,102,92,282,126,49,64,236,107,40,28,46,19,9
Mexico,Mar 2020,Y,724,587,135,113,389,158,58,71,321,133,57,41,67,25,1
Mexico,Apr 2020,Y,602,477,124,98,293,154,47,62,240,127,38,36,52,27,9
Mexico,May 2020,Y,649,545,104,100,312,159,71,69,271,136,63,31,41,23,8
Mexico,Jun 2020,Y,707,591,115,82,370,175,73,56,310,152,67,26,60,23,6
Mexico,Jul 2020,Y,705,574,131,90,356,166,78,56,295,144,64,34,61,22,14
Mexico,Aug 2020,Y,682,569,113,87,362,151,77,59,302,134,69,28,60,17,8
Mexico,Sep 2020,Y,712,580,132,98,361,171,76,64,306,137,68,34,55,34,8
Mexico,Oct 2020,Y,664,551,113,87,340,169,61,61,289,145,52,26,51,24,9
Mexico,Nov 2020,Y,633,500,133,112,307,140,67,64,252,122,57,48,55,18,10
Mexico,Dec 2020,Y,652,517,131,103,328,146,70,55,268,128,63,48,57,18,7
Netherlands,Jan 2016,Y,171,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2016,Y,141,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2016,Y,191,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Apr 2016,Y,143,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,May 2016,Y,171,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jun 2016,Y,146,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jul 2016,Y,163,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Aug 2016,Y,153,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Sep 2016,Y,144,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Oct 2016,Y,174,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Nov 2016,Y,148,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Dec 2016,Y,148,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jan 2017,Y,185,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2017,Y,165,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2017,Y,176,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Apr 2017,Y,144,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,May 2017,Y,159,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jun 2017,Y,163,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jul 2017,Y,154,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Aug 2017,Y,144,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Sep 2017,Y,158,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Oct 2017,Y,148,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Nov 2017,Y,156,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Dec 2017,Y,165,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jan 2018,Y,153,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2018,Y,143,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2018,Y,152,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Apr 2018,Y,170,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,May 2018,Y,144,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jun 2018,Y,147,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jul 2018,Y,169,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Aug 2018,Y,153,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Sep 2018,Y,138,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Oct 2018,Y,160,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Nov 2018,Y,151,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Dec 2018,Y,149,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jan 2019,Y,175,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2019,Y,152,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2019,Y,143,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Apr 2019,Y,163,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,May 2019,Y,142,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jun 2019,Y,138,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jul 2019,Y,161,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Aug 2019,Y,146,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Sep 2019,Y,159,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Oct 2019,Y,146,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Nov 2019,Y,138,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Dec 2019,Y,148,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jan 2020,Y,179,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2020,Y,141,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2020,Y,146,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Apr 2020,Y,140,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,May 2020,Y,155,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jun 2020,Y,153,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jul 2020,Y,170,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Aug 2020,Y,172,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Sep 2020,Y,155,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Oct 2020,Y,138,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Nov 2020,Y,137,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Dec 2020,Y,137,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Jan 2021,Y,159,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Feb 2021,Y,149,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Netherlands,Mar 2021,Y,167,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
New Zealand,Jan 2016,N,52,39,13,.b,23,19,.b,.b,.b,13,.b,.b,.b,6,.b
New Zealand,Feb 2016,N,43,31,12,.b,16,17,.b,.b,10,.b,.b,.b,6,.b,.b
New Zealand,Mar 2016,N,45,39,6,.b,22,12,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2016,N,50,37,13,.b,25,13,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,May 2016,N,53,37,16,6,15,22,10,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jun 2016,N,46,35,11,.b,16,22,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jul 2016,N,52,36,16,.b,21,18,.b,.b,12,.b,.b,.b,9,.b,.b
New Zealand,Aug 2016,N,57,38,19,7,28,16,6,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Sep 2016,N,44,34,10,.b,.b,.b,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Oct 2016,N,48,34,14,.b,18,19,.b,.b,.b,12,.b,.b,.b,7,.b
New Zealand,Nov 2016,N,45,35,10,6,9,18,12,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Dec 2016,N,48,37,11,6,13,15,14,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jan 2017,N,52,42,10,.b,19,24,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Feb 2017,N,40,29,11,.b,16,14,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Mar 2017,N,52,45,7,.b,21,18,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2017,N,41,30,11,.b,18,17,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,May 2017,N,52,39,13,.b,25,16,.b,.b,18,.b,.b,.b,7,.b,.b
New Zealand,Jun 2017,N,50,38,12,6,19,14,11,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jul 2017,N,48,37,11,.b,20,20,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Aug 2017,N,68,46,22,10,23,22,13,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Sep 2017,N,63,42,21,.b,25,24,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Oct 2017,N,49,36,13,.b,18,.b,15,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Nov 2017,N,63,46,17,9,27,18,9,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Dec 2017,N,57,39,18,6,25,17,9,.b,19,.b,.b,.b,6,.b,.b
New Zealand,Jan 2018,N,52,36,16,.b,19,18,.b,.b,.b,9,.b,.b,.b,9,.b
New Zealand,Feb 2018,N,51,38,13,.b,18,18,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Mar 2018,N,60,41,19,.b,17,28,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2018,N,41,31,10,.b,13,.b,14,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,May 2018,N,55,37,18,.b,21,24,.b,.b,.b,15,.b,.b,.b,9,.b
New Zealand,Jun 2018,N,62,45,17,.b,18,23,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jul 2018,N,55,39,16,10,19,16,10,.b,.b,10,.b,.b,.b,6,.b
New Zealand,Aug 2018,N,40,27,13,11,15,8,6,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Sep 2018,N,61,43,18,8,20,21,12,.b,14,.b,.b,.b,6,.b,.b
New Zealand,Oct 2018,N,56,47,9,.b,27,14,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Nov 2018,N,46,30,16,.b,24,14,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Dec 2018,N,49,37,12,6,18,16,9,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jan 2019,N,63,42,21,7,33,17,6,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Feb 2019,N,48,33,15,.b,14,23,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Mar 2019,N,51,38,13,8,17,19,7,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2019,N,37,23,14,.b,18,.b,9,.b,11,.b,.b,.b,7,.b,.b
New Zealand,May 2019,N,49,36,13,.b,26,12,.b,.b,20,.b,.b,.b,6,.b,.b
New Zealand,Jun 2019,N,82,64,18,8,26,36,12,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jul 2019,N,48,34,14,7,17,13,11,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Aug 2019,N,48,36,12,.b,22,15,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Sep 2019,N,50,40,10,7,19,18,6,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Oct 2019,N,63,53,10,6,24,21,12,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Nov 2019,N,66,47,19,8,31,15,12,.b,.b,8,.b,.b,.b,7,.b
New Zealand,Dec 2019,N,56,35,21,7,21,19,9,.b,14,13,.b,.b,7,6,.b
New Zealand,Jan 2020,N,61,44,17,.b,19,26,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Feb 2020,N,54,36,18,8,22,16,8,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Mar 2020,N,50,41,9,.b,20,16,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2020,N,39,26,13,.b,20,11,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,May 2020,N,54,44,10,.b,21,.b,16,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jun 2020,N,39,26,13,.b,20,9,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jul 2020,N,49,39,10,.b,17,15,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Aug 2020,N,53,39,14,6,23,16,8,.b,15,.b,.b,.b,8,.b,.b
New Zealand,Sep 2020,N,39,32,7,.b,16,14,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Oct 2020,N,52,41,11,.b,24,17,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Nov 2020,N,48,35,13,7,17,18,6,.b,10,.b,.b,.b,7,.b,.b
New Zealand,Dec 2020,N,53,41,12,.b,28,13,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jan 2021,N,51,41,10,9,20,14,8,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Feb 2021,N,52,44,8,.b,23,17,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Mar 2021,N,57,40,17,.b,27,18,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Apr 2021,N,56,44,12,.b,32,17,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,May 2021,N,53,39,14,.b,18,18,.b,.b,.b,.b,.b,.b,.b,.b,.b
New Zealand,Jun 2021,N,44,37,7,.b,18,12,.b,.b,.b,.b,.b,.b,.b,.b,.b
Norway,Jan 2016,N,60,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Feb 2016,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Mar 2016,N,42,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Apr 2016,N,57,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,May 2016,N,57,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jun 2016,N,44,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jul 2016,N,45,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Aug 2016,N,51,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Sep 2016,N,54,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Oct 2016,N,53,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Nov 2016,N,52,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Dec 2016,N,55,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jan 2017,N,51,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Feb 2017,N,45,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Mar 2017,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Apr 2017,N,58,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,May 2017,N,57,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jun 2017,N,49,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jul 2017,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Aug 2017,N,46,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Sep 2017,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Oct 2017,N,51,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Nov 2017,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Dec 2017,N,50,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jan 2018,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Feb 2018,N,49,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Mar 2018,N,64,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Apr 2018,N,69,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,May 2018,N,73,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jun 2018,N,48,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jul 2018,N,55,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Aug 2018,N,60,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Sep 2018,N,52,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Oct 2018,N,52,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Nov 2018,N,64,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Dec 2018,N,41,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jan 2019,N,59,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Feb 2019,N,47,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Mar 2019,N,65,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Apr 2019,N,41,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,May 2019,N,60,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jun 2019,N,54,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jul 2019,N,49,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Aug 2019,N,54,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Sep 2019,N,62,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Oct 2019,N,67,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Nov 2019,N,44,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Dec 2019,N,50,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jan 2020,N,62,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Feb 2020,N,56,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Mar 2020,N,55,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Apr 2020,N,40,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,May 2020,N,55,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jun 2020,N,63,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Jul 2020,N,49,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Aug 2020,N,67,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Sep 2020,N,41,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Oct 2020,N,67,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Nov 2020,N,45,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Norway,Dec 2020,N,39,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Peru,Jan 2017,Y,33,25,8,11,14,5,3,7,10,5,3,4,4,0,0
Peru,Feb 2017,Y,41,31,10,12,16,10,3,3,16,9,3,9,0,1,0
Peru,Mar 2017,Y,28,15,13,5,13,7,3,0,10,3,2,5,3,4,1
Peru,Apr 2017,Y,40,27,13,10,15,3,12,4,10,1,12,6,5,2,0
Peru,May 2017,Y,37,23,14,11,9,12,5,4,6,9,4,7,3,3,1
Peru,Jun 2017,Y,42,29,13,13,12,10,7,6,9,8,6,7,3,2,1
Peru,Jul 2017,Y,33,20,13,8,18,4,3,3,11,3,3,5,7,1,0
Peru,Aug 2017,Y,40,28,12,9,21,7,3,3,17,6,2,6,4,1,1
Peru,Sep 2017,Y,36,31,5,12,16,3,5,9,16,2,4,3,0,1,1
Peru,Oct 2017,Y,42,33,9,8,22,7,5,4,18,6,5,4,4,1,0
Peru,Nov 2017,Y,46,29,17,9,21,10,5,2,14,8,4,7,7,2,1
Peru,Dec 2017,Y,43,30,13,7,18,10,8,3,13,7,7,4,5,3,1
Peru,Jan 2018,Y,44,33,11,11,24,7,2,5,19,7,2,6,5,0,0
Peru,Feb 2018,Y,39,27,12,8,18,5,8,6,10,4,7,2,8,1,1
Peru,Mar 2018,Y,46,29,17,11,24,5,6,4,17,3,5,7,7,2,1
Peru,Apr 2018,Y,35,24,11,7,19,5,4,6,11,3,4,1,8,2,0
Peru,May 2018,Y,36,29,7,5,18,9,4,3,16,8,2,2,2,1,2
Peru,Jun 2018,Y,39,29,10,12,19,4,4,6,17,3,3,6,2,1,1
Peru,Jul 2018,Y,53,40,13,10,27,6,10,4,22,6,8,6,5,0,2
Peru,Aug 2018,Y,46,33,13,12,16,9,9,7,11,7,8,5,5,2,1
Peru,Sep 2018,Y,46,35,11,7,24,8,7,2,20,6,7,5,4,2,0
Peru,Oct 2018,Y,63,38,25,19,24,13,7,10,11,11,6,9,13,2,1
Peru,Nov 2018,Y,55,38,17,12,27,7,8,6,20,6,5,6,7,1,3
Peru,Dec 2018,Y,69,47,22,20,31,13,5,10,22,11,4,10,9,2,1
Peru,Jan 2019,Y,41,30,11,8,17,10,6,4,15,7,4,4,2,3,2
Peru,Feb 2019,Y,56,40,16,13,27,13,3,9,18,11,2,4,9,2,1
Peru,Mar 2019,Y,55,35,20,10,27,5,13,3,19,2,11,7,8,3,2
Peru,Apr 2019,Y,61,40,21,19,28,10,4,11,17,10,2,8,11,0,2
Peru,May 2019,Y,56,38,18,14,17,17,8,5,11,16,6,9,6,1,2
Peru,Jun 2019,Y,46,35,11,7,22,11,6,6,13,10,6,1,9,1,0
Peru,Jul 2019,Y,61,45,16,7,31,17,6,2,21,16,6,5,10,1,0
Peru,Aug 2019,Y,42,32,10,10,20,5,7,8,13,5,6,2,7,0,1
Peru,Sep 2019,Y,56,32,24,17,22,13,4,8,8,12,4,9,14,1,0
Peru,Oct 2019,Y,53,35,18,12,24,12,5,4,16,11,4,8,8,1,1
Peru,Nov 2019,Y,54,38,16,8,23,14,9,3,18,10,7,5,5,4,2
Peru,Dec 2019,Y,55,34,21,14,18,11,12,5,12,8,9,9,6,3,3
Peru,Jan 2020,Y,68,50,18,17,30,14,7,7,27,9,7,10,3,5,0
Peru,Feb 2020,Y,54,39,15,11,24,8,11,4,18,6,11,7,6,2,0
Peru,Mar 2020,Y,46,32,14,16,13,11,6,6,13,8,5,10,0,3,1
